learning time, weight:l:0:0:0, weight:l:0:0:1, weight:l:0:1:0, weight:l:0:1:1, biasl:0:0, biasl:0:1, weight:l:1:0:0, weight:l:1:1:0, biasl:1:0, error
8535, 3.4811, 6.01697, 3.48682, 6.04023, -5.20414, -2.3092, -7.60019, 7.09746, -3.25622, 0.00989413
8536, 3.4811, 6.01697, 3.48682, 6.04023, -5.20402, -2.31084, -7.6002, 7.0972, -3.25903, 0.00990145
8537, 3.4838, 6.01697, 3.48952, 6.04023, -5.20132, -2.31084, -7.60263, 7.09436, -3.26188, 0.00994472
8538, 3.48641, 6.01697, 3.49213, 6.04022, -5.19871, -2.31084, -7.60499, 7.09159, -3.26464, 0.00999102
8539, 3.48641, 6.01697, 3.49213, 6.04022, -5.19859, -2.31245, -7.60501, 7.09134, -3.26741, 0.0100009
8540, 3.48892, 6.01696, 3.49464, 6.04022, -5.19608, -2.31245, -7.6073, 7.08866, -3.27009, 0.0100507
8541, 3.48892, 6.01696, 3.49081, 6.04085, -5.19992, -2.31183, -7.6067, 7.09244, -3.26622, 0.00998019
8542, 3.48892, 6.01696, 3.49081, 6.04085, -5.1998, -2.31343, -7.60672, 7.09219, -3.26897, 0.00999016
8543, 3.48518, 6.0176, 3.49081, 6.04085, -5.20355, -2.31279, -7.60614, 7.0959, -3.26517, 0.00992529
8544, 3.48155, 6.01821, 3.49081, 6.04085, -5.20718, -2.31218, -7.60557, 7.09951, -3.26147, 0.00986755
8545, 3.48155, 6.01821, 3.48723, 6.04144, -5.21075, -2.31159, -7.60502, 7.10306, -3.25783, 0.00981546
8546, 3.47811, 6.0188, 3.48723, 6.04144, -5.21419, -2.311, -7.60449, 7.10652, -3.2543, 0.00976989
8547, 3.47811, 6.0188, 3.48384, 6.04201, -5.21758, -2.31043, -7.60396, 7.10992, -3.25082, 0.00972926
8548, 3.47484, 6.01936, 3.48384, 6.04201, -5.22086, -2.30987, -7.60346, 7.11322, -3.24743, 0.00969427
8549, 3.47785, 6.01936, 3.48685, 6.04201, -5.21785, -2.30987, -7.6061, 7.11011, -3.25054, 0.00972338
8550, 3.47785, 6.01936, 3.48685, 6.04201, -5.21773, -2.31154, -7.60612, 7.10985, -3.25339, 0.00972785
8551, 3.47456, 6.01993, 3.48685, 6.04201, -5.22102, -2.31097, -7.60561, 7.11318, -3.24999, 0.00969097
8552, 3.47136, 6.02048, 3.48685, 6.04201, -5.22421, -2.31042, -7.60512, 7.11642, -3.24666, 0.00965908
8553, 3.47136, 6.02048, 3.48685, 6.04201, -5.2241, -2.3121, -7.60513, 7.11616, -3.24954, 0.00966168
8554, 3.47136, 6.02048, 3.48362, 6.04255, -5.22733, -2.31155, -7.60463, 7.11942, -3.2462, 0.00963202
8555, 3.47136, 6.02048, 3.48362, 6.04255, -5.22721, -2.31323, -7.60465, 7.11916, -3.24907, 0.00963388
8556, 3.47136, 6.02048, 3.48362, 6.04255, -5.22709, -2.3149, -7.60466, 7.1189, -3.25193, 0.00963614
8557, 3.47445, 6.02048, 3.48671, 6.04255, -5.22401, -2.3149, -7.60735, 7.11574, -3.25509, 0.00966247
8558, 3.47125, 6.02103, 3.48671, 6.04255, -5.2272, -2.31434, -7.60686, 7.11898, -3.25177, 0.00963034
8559, 3.46815, 6.02157, 3.48671, 6.04255, -5.23031, -2.3138, -7.60638, 7.12216, -3.24852, 0.00960285
8560, 3.46513, 6.0221, 3.48671, 6.04255, -5.23333, -2.31327, -7.60591, 7.12526, -3.24534, 0.00957966
8561, 3.46513, 6.0221, 3.48362, 6.04308, -5.23642, -2.31275, -7.60544, 7.12839, -3.24213, 0.0095592
8562, 3.46513, 6.0221, 3.48362, 6.04308, -5.2363, -2.31444, -7.60545, 7.12813, -3.24503, 0.00955878
8563, 3.46222, 6.02262, 3.48362, 6.04308, -5.23921, -2.31393, -7.605, 7.13113, -3.24195, 0.00954218
8564, 3.46222, 6.02262, 3.48362, 6.04308, -5.23909, -2.31562, -7.60502, 7.13087, -3.24484, 0.00954113
8565, 3.45936, 6.02312, 3.48362, 6.04308, -5.24195, -2.31511, -7.60458, 7.13383, -3.24181, 0.00952702
8566, 3.45658, 6.02362, 3.48362, 6.04308, -5.24473, -2.31462, -7.60415, 7.13673, -3.23884, 0.00951635
8567, 3.45658, 6.02362, 3.48074, 6.04357, -5.24762, -2.31412, -7.60371, 7.13969, -3.23581, 0.00950794
8568, 3.45658, 6.02362, 3.47793, 6.04406, -5.25043, -2.31364, -7.60328, 7.14259, -3.23284, 0.00950288
8569, 3.46029, 6.02362, 3.48164, 6.04405, -5.24671, -2.31364, -7.6064, 7.13889, -3.23654, 0.0094977
8570, 3.46029, 6.02362, 3.47881, 6.04454, -5.24955, -2.31315, -7.60596, 7.14181, -3.23355, 0.00949072
8571, 3.46029, 6.02362, 3.47881, 6.04454, -5.24943, -2.31488, -7.60597, 7.14154, -3.2365, 0.00948649
8572, 3.45761, 6.0241, 3.47881, 6.04454, -5.25211, -2.3144, -7.60556, 7.14435, -3.23363, 0.00948219
8573, 3.46132, 6.02409, 3.48251, 6.04454, -5.2484, -2.3144, -7.60868, 7.14066, -3.23732, 0.00947699
8574, 3.46487, 6.02409, 3.48606, 6.04454, -5.24486, -2.3144, -7.61168, 7.1371, -3.24088, 0.00947964
8575, 3.46826, 6.02409, 3.48946, 6.04454, -5.24146, -2.3144, -7.61458, 7.13367, -3.24431, 0.00948919
8576, 3.46826, 6.02409, 3.48946, 6.04454, -5.24135, -2.31608, -7.6146, 7.13341, -3.24719, 0.00948896
8577, 3.46826, 6.02409, 3.48643, 6.04505, -5.24437, -2.31557, -7.61413, 7.13649, -3.24404, 0.00947067
8578, 3.46543, 6.02459, 3.48643, 6.04505, -5.24721, -2.31507, -7.6137, 7.13943, -3.24103, 0.00945705
8579, 3.46543, 6.02459, 3.48643, 6.04505, -5.24709, -2.31676, -7.61371, 7.13917, -3.24393, 0.00945515
8580, 3.46543, 6.02459, 3.48352, 6.04555, -5.25, -2.31626, -7.61326, 7.14215, -3.24088, 0.00944296
8581, 3.46543, 6.02459, 3.48068, 6.04604, -5.25284, -2.31577, -7.61283, 7.14507, -3.23789, 0.00943424
8582, 3.46543, 6.02459, 3.47791, 6.04652, -5.25561, -2.31529, -7.6124, 7.14794, -3.23496, 0.00942877
8583, 3.46908, 6.02459, 3.48157, 6.04652, -5.25196, -2.3153, -7.61548, 7.14429, -3.2386, 0.00942476
8584, 3.46908, 6.02459, 3.47878, 6.047, -5.25475, -2.31481, -7.61505, 7.14717, -3.23565, 0.00941744
8585, 3.4664, 6.02507, 3.47878, 6.047, -5.25743, -2.31434, -7.61464, 7.14996, -3.23279, 0.00941342
8586, 3.46379, 6.02554, 3.47878, 6.047, -5.26005, -2.31387, -7.61424, 7.1527, -3.22999, 0.00941223
8587, 3.46379, 6.02554, 3.47878, 6.047, -5.25993, -2.31561, -7.61425, 7.15243, -3.23296, 0.00940622
8588, 3.46379, 6.02554, 3.47878, 6.047, -5.25981, -2.31734, -7.61427, 7.15217, -3.23591, 0.00940068
8589, 3.46379, 6.02554, 3.47878, 6.047, -5.2597, -2.31905, -7.61428, 7.15191, -3.23884, 0.0093956
8590, 3.46379, 6.02554, 3.47609, 6.04747, -5.26239, -2.31858, -7.61387, 7.1547, -3.23598, 0.00939401
8591, 3.46379, 6.02554, 3.47346, 6.04793, -5.26501, -2.31812, -7.61347, 7.15744, -3.23318, 0.00939521
8592, 3.46766, 6.02554, 3.47733, 6.04793, -5.26114, -2.31812, -7.61668, 7.15362, -3.23699, 0.00937979
8593, 3.46505, 6.026, 3.47733, 6.04793, -5.26375, -2.31765, -7.61628, 7.15636, -3.23419, 0.00937902
8594, 3.46505, 6.026, 3.47472, 6.04839, -5.26636, -2.3172, -7.61588, 7.15908, -3.2314, 0.00938073
8595, 3.46254, 6.02646, 3.47472, 6.04839, -5.26887, -2.31674, -7.6155, 7.16173, -3.22869, 0.0093851
8596, 3.46254, 6.02646, 3.47472, 6.04839, -5.26876, -2.31849, -7.61551, 7.16146, -3.23167, 0.00937725
8597, 3.46254, 6.02646, 3.47472, 6.04839, -5.26864, -2.32021, -7.61553, 7.16119, -3.23463, 0.00936988
8598, 3.46254, 6.02646, 3.47472, 6.04839, -5.26853, -2.32193, -7.61554, 7.16093, -3.23756, 0.00936299
8599, 3.46254, 6.02646, 3.47472, 6.04839, -5.26841, -2.32362, -7.61556, 7.16067, -3.24048, 0.00935655
8600, 3.4664, 6.02646, 3.47859, 6.04839, -5.26455, -2.32362, -7.61876, 7.15687, -3.24428, 0.00934217
8601, 3.47009, 6.02645, 3.48228, 6.04838, -5.26086, -2.32363, -7.62184, 7.15321, -3.24794, 0.0093366
8602, 3.47009, 6.02645, 3.48228, 6.04838, -5.26075, -2.32528, -7.62185, 7.15296, -3.25079, 0.00933377
8603, 3.46738, 6.02694, 3.48228, 6.04838, -5.26346, -2.32479, -7.62144, 7.15579, -3.24789, 0.00932667
8604, 3.47098, 6.02694, 3.48587, 6.04838, -5.25986, -2.3248, -7.62445, 7.15221, -3.25146, 0.00932575
8605, 3.47098, 6.02694, 3.48587, 6.04838, -5.25975, -2.32644, -7.62447, 7.15196, -3.25429, 0.00932383
8606, 3.47098, 6.02694, 3.48304, 6.04888, -5.26258, -2.32594, -7.62404, 7.15488, -3.2513, 0.00931345
8607, 3.47098, 6.02694, 3.48028, 6.04936, -5.26534, -2.32546, -7.62361, 7.15774, -3.24837, 0.00930631
8608, 3.46832, 6.02742, 3.48028, 6.04936, -5.26799, -2.32498, -7.62321, 7.16052, -3.24553, 0.00930238
8609, 3.472, 6.02742, 3.48396, 6.04936, -5.26431, -2.32498, -7.62628, 7.15687, -3.24917, 0.00929643
8610, 3.472, 6.02742, 3.48396, 6.04936, -5.2642, -2.32663, -7.62629, 7.15662, -3.25201, 0.00929352
8611, 3.472, 6.02742, 3.48396, 6.04936, -5.26409, -2.32827, -7.62631, 7.15637, -3.25484, 0.00929102
8612, 3.472, 6.02742, 3.48119, 6.04984, -5.26686, -2.32778, -7.62589, 7.15924, -3.2519, 0.00928295
8613, 3.472, 6.02742, 3.48119, 6.04984, -5.26675, -2.32942, -7.6259, 7.15899, -3.25472, 0.00927989
8614, 3.472, 6.02742, 3.48119, 6.04984, -5.26664, -2.33104, -7.62591, 7.15874, -3.25752, 0.00927722
8615, 3.47553, 6.02742, 3.48472, 6.04984, -5.26311, -2.33104, -7.62887, 7.15524, -3.26103, 0.00927995
8616, 3.47891, 6.02742, 3.4881, 6.04984, -5.25973, -2.33104, -7.63173, 7.15185, -3.26441, 0.00928937
8617, 3.47605, 6.02793, 3.4881, 6.04984, -5.2626, -2.33053, -7.63129, 7.15482, -3.26137, 0.00927308
8618, 3.47605, 6.02793, 3.4881, 6.04984, -5.26249, -2.33213, -7.63131, 7.15457, -3.26413, 0.00927257
8619, 3.47605, 6.02793, 3.4881, 6.04984, -5.26238, -2.33371, -7.63132, 7.15433, -3.26688, 0.00927243
8620, 3.47605, 6.02793, 3.4881, 6.04984, -5.26227, -2.33528, -7.63134, 7.15409, -3.2696, 0.00927264
8621, 3.47932, 6.02793, 3.49137, 6.04984, -5.259, -2.33528, -7.63411, 7.1508, -3.27289, 0.00928753
8622, 3.47932, 6.02793, 3.48838, 6.05036, -5.26199, -2.33476, -7.63365, 7.15388, -3.26974, 0.00926617
8623, 3.47932, 6.02793, 3.48546, 6.05087, -5.26491, -2.33425, -7.63321, 7.15688, -3.26666, 0.00924863
8624, 3.47932, 6.02793, 3.48546, 6.05087, -5.2648, -2.33582, -7.63322, 7.15664, -3.26939, 0.00924852
8625, 3.47932, 6.02793, 3.4826, 6.05138, -5.26766, -2.33532, -7.63278, 7.1596, -3.26636, 0.00923354
8626, 3.47932, 6.02793, 3.4826, 6.05138, -5.26756, -2.33689, -7.6328, 7.15936, -3.26909, 0.00923284
8627, 3.47932, 6.02793, 3.4798, 6.05187, -5.27036, -2.33639, -7.63237, 7.16228, -3.2661, 0.00922028
8628, 3.48276, 6.02793, 3.48324, 6.05187, -5.26692, -2.33639, -7.63526, 7.15885, -3.26953, 0.00922662
8629, 3.47992, 6.02844, 3.48324, 6.05187, -5.26975, -2.33588, -7.63483, 7.16179, -3.26651, 0.00921238
8630, 3.47992, 6.02844, 3.48047, 6.05236, -5.27253, -2.33539, -7.6344, 7.16468, -3.26355, 0.00920147
8631, 3.4772, 6.02893, 3.48047, 6.05236, -5.27525, -2.3349, -7.63399, 7.16752, -3.26064, 0.00919358
8632, 3.4772, 6.02893, 3.47781, 6.05284, -5.27791, -2.33442, -7.63358, 7.1703, -3.25779, 0.00918866
8633, 3.4772, 6.02893, 3.47521, 6.0533, -5.28051, -2.33396, -7.63319, 7.17304, -3.25499, 0.00918653
8634, 3.47463, 6.02941, 3.47521, 6.0533, -5.28308, -2.33349, -7.63279, 7.17574, -3.25222, 0.00918692
8635, 3.47463, 6.02941, 3.47521, 6.0533, -5.28297, -2.33511, -7.63281, 7.17549, -3.25503, 0.00918149
8636, 3.47843, 6.0294, 3.47901, 6.0533, -5.27917, -2.33512, -7.63594, 7.17177, -3.25875, 0.00916914
8637, 3.47843, 6.0294, 3.47901, 6.0533, -5.27907, -2.33672, -7.63595, 7.17153, -3.26153, 0.00916562
8638, 3.47843, 6.0294, 3.47639, 6.05377, -5.28168, -2.33625, -7.63555, 7.17427, -3.25871, 0.00916231
8639, 3.48212, 6.0294, 3.48009, 6.05377, -5.27799, -2.33625, -7.63861, 7.17064, -3.26234, 0.00915515
8640, 3.48565, 6.0294, 3.48361, 6.05376, -5.27446, -2.33625, -7.64156, 7.16715, -3.26584, 0.00915563
8641, 3.48289, 6.0299, 3.48361, 6.05376, -5.27722, -2.33575, -7.64114, 7.17001, -3.26291, 0.00914561
8642, 3.48636, 6.0299, 3.48708, 6.05376, -5.27375, -2.33575, -7.64405, 7.16656, -3.26635, 0.00914862
8643, 3.48636, 6.0299, 3.48708, 6.05376, -5.27364, -2.33733, -7.64406, 7.16632, -3.26908, 0.00914782
8644, 3.48966, 6.0299, 3.49039, 6.05376, -5.27034, -2.33733, -7.64686, 7.16302, -3.27239, 0.00915837
8645, 3.48966, 6.0299, 3.48753, 6.05426, -5.27319, -2.33683, -7.64642, 7.16597, -3.26937, 0.0091413
8646, 3.48966, 6.0299, 3.48753, 6.05426, -5.27309, -2.33839, -7.64644, 7.16573, -3.27208, 0.00914118
8647, 3.48683, 6.03041, 3.48753, 6.05426, -5.27592, -2.33788, -7.646, 7.16866, -3.26907, 0.00912621
8648, 3.48406, 6.03091, 3.48753, 6.05426, -5.27869, -2.33737, -7.64558, 7.17154, -3.26612, 0.00911455
8649, 3.48747, 6.03091, 3.49094, 6.05426, -5.27528, -2.33738, -7.64845, 7.16815, -3.26951, 0.00911993
8650, 3.49073, 6.03091, 3.4942, 6.05426, -5.27202, -2.33738, -7.65122, 7.16487, -3.27279, 0.00913133
8651, 3.48787, 6.03142, 3.4942, 6.05426, -5.27488, -2.33686, -7.65078, 7.16783, -3.26976, 0.00911358
8652, 3.48787, 6.03142, 3.49139, 6.05475, -5.27769, -2.33637, -7.65035, 7.17074, -3.26678, 0.00909908
8653, 3.49117, 6.03142, 3.49469, 6.05475, -5.27439, -2.33637, -7.65315, 7.16743, -3.27009, 0.00910817
8654, 3.48835, 6.03193, 3.49469, 6.05475, -5.27721, -2.33586, -7.65272, 7.17035, -3.26709, 0.00909236
8655, 3.4916, 6.03193, 3.49794, 6.05475, -5.27396, -2.33586, -7.65548, 7.16709, -3.27036, 0.00910319
8656, 3.4916, 6.03193, 3.49794, 6.05475, -5.27385, -2.33743, -7.65549, 7.16685, -3.27307, 0.00910386
8657, 3.48876, 6.03244, 3.49794, 6.05475, -5.2767, -2.33691, -7.65506, 7.1698, -3.27005, 0.0090858
8658, 3.49194, 6.03244, 3.50113, 6.05475, -5.27352, -2.33691, -7.65778, 7.16659, -3.27326, 0.0090993
8659, 3.49194, 6.03244, 3.49823, 6.05526, -5.27642, -2.33641, -7.65733, 7.16957, -3.27021, 0.00907972
8660, 3.49194, 6.03244, 3.49823, 6.05526, -5.27631, -2.33797, -7.65735, 7.16933, -3.27292, 0.00908009
8661, 3.48912, 6.03295, 3.49823, 6.05526, -5.27914, -2.33746, -7.65692, 7.17225, -3.26992, 0.00906319
8662, 3.49233, 6.03295, 3.50144, 6.05526, -5.27593, -2.33746, -7.65965, 7.16903, -3.27315, 0.00907542
8663, 3.48949, 6.03346, 3.50144, 6.05526, -5.27876, -2.33695, -7.65921, 7.17196, -3.27014, 0.00905734
8664, 3.48949, 6.03346, 3.50144, 6.05526, -5.27866, -2.33852, -7.65923, 7.17172, -3.27285, 0.00905745
8665, 3.49264, 6.03345, 3.50458, 6.05525, -5.27551, -2.33852, -7.66191, 7.16855, -3.27603, 0.00907223
8666, 3.49567, 6.03345, 3.50761, 6.05525, -5.27248, -2.33852, -7.66452, 7.16548, -3.2791, 0.00909181
8667, 3.49273, 6.03398, 3.50761, 6.05525, -5.27542, -2.33799, -7.66407, 7.1685, -3.276, 0.00906712
8668, 3.49273, 6.03398, 3.50761, 6.05525, -5.27531, -2.33953, -7.66409, 7.16826, -3.27868, 0.00906894
8669, 3.49273, 6.03398, 3.50761, 6.05525, -5.27521, -2.34106, -7.6641, 7.16803, -3.28134, 0.00907108
8670, 3.48984, 6.0345, 3.50761, 6.05525, -5.27811, -2.34054, -7.66366, 7.17102, -3.27827, 0.00904802
8671, 3.48984, 6.0345, 3.50468, 6.05577, -5.28103, -2.34003, -7.66321, 7.17402, -3.2752, 0.00902756
8672, 3.48984, 6.0345, 3.50183, 6.05627, -5.28389, -2.33953, -7.66278, 7.17696, -3.27219, 0.00901068
8673, 3.48984, 6.0345, 3.50183, 6.05627, -5.28379, -2.34108, -7.66279, 7.17672, -3.27489, 0.00901043
8674, 3.48984, 6.0345, 3.49902, 6.05676, -5.28659, -2.34059, -7.66236, 7.17961, -3.27192, 0.00899592
8675, 3.48715, 6.03499, 3.49902, 6.05676, -5.28928, -2.3401, -7.66195, 7.18243, -3.26904, 0.00898485
8676, 3.49049, 6.03499, 3.50237, 6.05676, -5.28594, -2.3401, -7.66477, 7.17909, -3.27237, 0.00899006
8677, 3.48778, 6.03548, 3.50237, 6.05676, -5.28865, -2.33961, -7.66436, 7.18192, -3.26948, 0.00897758
8678, 3.48514, 6.03596, 3.50237, 6.05676, -5.29129, -2.33912, -7.66395, 7.18468, -3.26664, 0.00896805
8679, 3.48514, 6.03596, 3.50237, 6.05676, -5.29119, -2.3407, -7.66397, 7.18444, -3.26937, 0.00896591
8680, 3.48254, 6.03644, 3.50237, 6.05676, -5.29379, -2.34022, -7.66357, 7.18718, -3.26657, 0.00895828
8681, 3.48254, 6.03644, 3.50237, 6.05676, -5.29368, -2.34179, -7.66359, 7.18694, -3.2693, 0.00895565
8682, 3.48254, 6.03644, 3.4997, 6.05723, -5.29635, -2.34132, -7.66318, 7.18971, -3.26646, 0.00894929
8683, 3.48002, 6.0369, 3.4997, 6.05723, -5.29886, -2.34086, -7.6628, 7.19236, -3.26374, 0.00894604
8684, 3.48359, 6.0369, 3.50327, 6.05723, -5.29529, -2.34086, -7.66576, 7.18885, -3.26726, 0.00893979
8685, 3.48701, 6.0369, 3.50669, 6.05723, -5.29187, -2.34086, -7.66863, 7.18545, -3.27065, 0.00894051
8686, 3.4844, 6.03737, 3.50669, 6.05723, -5.29449, -2.34038, -7.66823, 7.18819, -3.26784, 0.00893135
8687, 3.4844, 6.03737, 3.50669, 6.05723, -5.29438, -2.34195, -7.66825, 7.18795, -3.27057, 0.00892917
8688, 3.4844, 6.03737, 3.504, 6.05771, -5.29708, -2.34147, -7.66784, 7.19075, -3.26771, 0.00892117
8689, 3.48782, 6.03737, 3.50742, 6.05771, -5.29366, -2.34147, -7.6707, 7.18735, -3.2711, 0.00892146
8690, 3.4911, 6.03737, 3.5107, 6.0577, -5.29038, -2.34148, -7.67347, 7.18408, -3.27438, 0.0089279
8691, 3.4911, 6.03737, 3.50791, 6.0582, -5.29317, -2.34098, -7.67305, 7.18695, -3.27143, 0.00891406
8692, 3.4911, 6.03737, 3.50791, 6.0582, -5.29306, -2.34254, -7.67306, 7.18671, -3.27414, 0.00891297
8693, 3.4911, 6.03737, 3.50517, 6.05868, -5.2958, -2.34206, -7.67265, 7.18955, -3.27123, 0.00890132
8694, 3.4911, 6.03737, 3.50249, 6.05915, -5.29848, -2.34158, -7.67224, 7.19232, -3.26839, 0.00889263
8695, 3.4911, 6.03737, 3.50249, 6.05915, -5.29837, -2.34315, -7.67225, 7.19208, -3.27111, 0.00889016
8696, 3.48852, 6.03784, 3.50249, 6.05915, -5.30095, -2.34267, -7.67186, 7.19479, -3.26834, 0.00888367
8697, 3.49196, 6.03784, 3.50593, 6.05915, -5.29751, -2.34268, -7.67473, 7.19139, -3.27174, 0.00888265
8698, 3.49196, 6.03784, 3.50593, 6.05915, -5.29741, -2.34423, -7.67475, 7.19115, -3.27444, 0.00888098
8699, 3.49196, 6.03784, 3.50325, 6.05963, -5.30009, -2.34375, -7.67434, 7.19393, -3.27158, 0.00887165
8700, 3.49531, 6.03784, 3.5066, 6.05963, -5.29674, -2.34375, -7.67716, 7.1906, -3.27492, 0.00887416
8701, 3.49531, 6.03784, 3.5039, 6.0601, -5.29943, -2.34328, -7.67675, 7.1934, -3.27205, 0.00886342
8702, 3.49531, 6.03784, 3.50127, 6.06057, -5.30207, -2.34281, -7.67635, 7.19614, -3.26924, 0.00885553
8703, 3.49531, 6.03784, 3.4987, 6.06103, -5.30464, -2.34235, -7.67596, 7.19883, -3.26649, 0.00885032
8704, 3.49531, 6.03784, 3.4987, 6.06103, -5.30454, -2.34392, -7.67597, 7.19859, -3.26922, 0.00884686
8705, 3.49531, 6.03784, 3.49617, 6.06149, -5.30707, -2.34347, -7.67558, 7.20125, -3.2665, 0.00884335
8706, 3.49531, 6.03784, 3.49617, 6.06149, -5.30697, -2.34504, -7.6756, 7.20101, -3.26923, 0.00883943
8707, 3.49281, 6.0383, 3.49617, 6.06149, -5.30947, -2.34457, -7.67522, 7.20365, -3.26652, 0.0088375
8708, 3.49281, 6.0383, 3.49617, 6.06149, -5.30937, -2.34614, -7.67523, 7.20341, -3.26925, 0.00883312
8709, 3.49281, 6.0383, 3.4937, 6.06193, -5.31183, -2.3457, -7.67486, 7.20601, -3.26658, 0.00883276
8710, 3.49281, 6.0383, 3.49129, 6.06237, -5.31425, -2.34526, -7.67449, 7.20856, -3.26397, 0.00883466
8711, 3.49042, 6.03875, 3.49129, 6.06237, -5.31664, -2.34482, -7.67413, 7.2111, -3.26137, 0.00883865
8712, 3.49042, 6.03875, 3.49129, 6.06237, -5.31654, -2.3464, -7.67414, 7.21086, -3.26413, 0.00883223
8713, 3.48806, 6.03918, 3.49129, 6.06237, -5.31889, -2.34596, -7.67379, 7.21336, -3.26156, 0.00883757
8714, 3.48806, 6.03918, 3.49129, 6.06237, -5.31879, -2.34755, -7.6738, 7.21312, -3.26431, 0.00883074
8715, 3.4919, 6.03918, 3.49512, 6.06237, -5.31495, -2.34755, -7.67693, 7.2094, -3.26803, 0.0088092
8716, 3.4919, 6.03918, 3.49272, 6.0628, -5.31735, -2.34711, -7.67657, 7.21194, -3.26543, 0.00881183
8717, 3.49564, 6.03918, 3.49646, 6.0628, -5.31361, -2.34711, -7.67963, 7.2083, -3.26908, 0.00879458
8718, 3.49921, 6.03918, 3.50004, 6.0628, -5.31003, -2.34711, -7.68259, 7.20478, -3.27259, 0.00878531
8719, 3.49921, 6.03918, 3.49754, 6.06325, -5.31254, -2.34666, -7.68221, 7.20742, -3.26989, 0.00878208
8720, 3.49921, 6.03918, 3.49509, 6.06369, -5.31498, -2.34622, -7.68184, 7.21, -3.26725, 0.0087812
8721, 3.49921, 6.03918, 3.49269, 6.06413, -5.31738, -2.34579, -7.68148, 7.21254, -3.26465, 0.00878253
8722, 3.49921, 6.03918, 3.49035, 6.06455, -5.31972, -2.34536, -7.68113, 7.21503, -3.2621, 0.00878594
8723, 3.49921, 6.03918, 3.49035, 6.06455, -5.31962, -2.34695, -7.68114, 7.21479, -3.26485, 0.0087797
8724, 3.49921, 6.03918, 3.48804, 6.06498, -5.32193, -2.34652, -7.68079, 7.21725, -3.26232, 0.0087844
8725, 3.50301, 6.03918, 3.49183, 6.06497, -5.31814, -2.34653, -7.6839, 7.21356, -3.26601, 0.00876316
8726, 3.50301, 6.03918, 3.49183, 6.06497, -5.31804, -2.3481, -7.68391, 7.21332, -3.26874, 0.00875795
8727, 3.50301, 6.03918, 3.48948, 6.0654, -5.32039, -2.34767, -7.68355, 7.21583, -3.26618, 0.00876002
8728, 3.50301, 6.03918, 3.48717, 6.06582, -5.3227, -2.34725, -7.68321, 7.21829, -3.26366, 0.00876409
8729, 3.50301, 6.03918, 3.48717, 6.06582, -5.3226, -2.34882, -7.68322, 7.21805, -3.2664, 0.00875772
8730, 3.50301, 6.03918, 3.4849, 6.06624, -5.32487, -2.3484, -7.68288, 7.22048, -3.26391, 0.00876301
8731, 3.50301, 6.03918, 3.4849, 6.06624, -5.32477, -2.34998, -7.68289, 7.22024, -3.26664, 0.00875626
8732, 3.50301, 6.03918, 3.4849, 6.06624, -5.32467, -2.35154, -7.6829, 7.22001, -3.26936, 0.00874989
8733, 3.50301, 6.03918, 3.48264, 6.06666, -5.32692, -2.35112, -7.68256, 7.22243, -3.26688, 0.00875569
8734, 3.50301, 6.03918, 3.48043, 6.06707, -5.32913, -2.35071, -7.68223, 7.22481, -3.26444, 0.00876329
8735, 3.5007, 6.03961, 3.48043, 6.06707, -5.33144, -2.35028, -7.68188, 7.22727, -3.26192, 0.00877274
8736, 3.5007, 6.03961, 3.48043, 6.06707, -5.33134, -2.35186, -7.68189, 7.22703, -3.26467, 0.00876448
8737, 3.49842, 6.04004, 3.48043, 6.06707, -5.33362, -2.35143, -7.68155, 7.22946, -3.26218, 0.00877511
8738, 3.49842, 6.04004, 3.48043, 6.06707, -5.33352, -2.35301, -7.68156, 7.22922, -3.26493, 0.00876646
8739, 3.49842, 6.04004, 3.4783, 6.06746, -5.33565, -2.35261, -7.68124, 7.23153, -3.26256, 0.008778
8740, 3.49842, 6.04004, 3.4762, 6.06786, -5.33774, -2.35222, -7.68093, 7.23381, -3.26023, 0.00879108
8741, 3.49624, 6.04045, 3.4762, 6.06786, -5.33993, -2.3518, -7.6806, 7.23615, -3.25782, 0.0088061
8742, 3.4941, 6.04086, 3.4762, 6.06786, -5.34207, -2.35139, -7.68027, 7.23846, -3.25546, 0.00882269
8743, 3.4941, 6.04086, 3.47421, 6.06823, -5.34407, -2.35102, -7.67997, 7.24065, -3.25322, 0.00884024
8744, 3.49856, 6.04086, 3.47867, 6.06823, -5.3396, -2.35102, -7.6835, 7.23643, -3.25744, 0.00878121
8745, 3.4964, 6.04127, 3.47867, 6.06823, -5.34176, -2.35061, -7.68318, 7.23874, -3.25507, 0.00879689
8746, 3.50072, 6.04127, 3.48298, 6.06823, -5.33745, -2.35061, -7.68661, 7.23464, -3.25917, 0.00874604
8747, 3.50481, 6.04126, 3.48708, 6.06823, -5.33335, -2.35061, -7.6899, 7.23071, -3.2631, 0.00870721
8748, 3.50871, 6.04126, 3.49097, 6.06823, -5.32945, -2.35062, -7.69307, 7.22694, -3.26687, 0.00867878
8749, 3.50871, 6.04126, 3.48874, 6.06864, -5.33168, -2.35021, -7.69274, 7.22933, -3.26442, 0.00868463
8750, 3.50871, 6.04126, 3.48874, 6.06864, -5.33158, -2.35178, -7.69275, 7.22909, -3.26716, 0.00867761
8751, 3.50871, 6.04126, 3.48654, 6.06904, -5.33379, -2.35137, -7.69242, 7.23146, -3.26473, 0.00868456
