learning time, weight:l:0:0:0, weight:l:0:0:1, weight:l:0:1:0, weight:l:0:1:1, biasl:0:0, biasl:0:1, weight:l:1:0:0, weight:l:1:1:0, biasl:1:0, error
9020, 3.63463, 6.06417, 3.63847, 6.09791, -5.49962, -2.43083, -7.99307, 7.43018, -3.3873, 0.00666371
9021, 3.63463, 6.06417, 3.63638, 6.09831, -5.5017, -2.43043, -7.99277, 7.43237, -3.38506, 0.00665256
9022, 3.63686, 6.06417, 3.63861, 6.09831, -5.49947, -2.43043, -7.99469, 7.43013, -3.3873, 0.006661
9023, 3.63476, 6.06459, 3.63861, 6.09831, -5.50158, -2.43001, -7.99438, 7.43233, -3.38504, 0.00664936
9024, 3.63269, 6.06501, 3.63861, 6.09831, -5.50364, -2.42959, -7.99408, 7.4345, -3.38281, 0.00663913
9025, 3.63067, 6.06541, 3.63861, 6.09831, -5.50567, -2.42918, -7.99379, 7.43663, -3.38062, 0.00663024
9026, 3.63296, 6.06541, 3.6409, 6.09831, -5.50337, -2.42918, -7.99575, 7.43434, -3.38292, 0.00663626
9027, 3.63296, 6.06541, 3.6409, 6.09831, -5.5033, -2.43035, -7.99576, 7.43416, -3.38503, 0.00663646
9028, 3.63296, 6.06541, 3.6409, 6.09831, -5.50324, -2.43152, -7.99577, 7.43399, -3.38714, 0.00663681
9029, 3.63517, 6.06541, 3.64312, 6.09831, -5.50103, -2.43152, -7.99767, 7.43177, -3.38936, 0.00664563
9030, 3.63517, 6.06541, 3.64101, 6.09872, -5.50313, -2.43111, -7.99737, 7.43397, -3.38711, 0.00663365
9031, 3.63517, 6.06541, 3.63894, 6.09912, -5.5052, -2.43071, -7.99707, 7.43614, -3.38488, 0.00662308
9032, 3.63517, 6.06541, 3.63691, 6.09951, -5.50723, -2.43032, -7.99677, 7.43827, -3.38269, 0.00661387
9033, 3.63517, 6.06541, 3.63491, 6.0999, -5.50923, -2.42993, -7.99649, 7.44038, -3.38054, 0.00660594
9034, 3.63517, 6.06541, 3.63491, 6.0999, -5.50916, -2.4311, -7.99649, 7.4402, -3.38266, 0.00660539
9035, 3.63318, 6.06581, 3.63491, 6.0999, -5.51115, -2.4307, -7.99621, 7.44231, -3.3805, 0.00659814
9036, 3.63318, 6.06581, 3.63297, 6.10028, -5.5131, -2.43032, -7.99593, 7.44437, -3.37839, 0.00659219
9037, 3.63125, 6.06621, 3.63297, 6.10028, -5.51503, -2.42993, -7.99565, 7.44642, -3.37629, 0.00658726
9038, 3.63368, 6.06621, 3.6354, 6.10028, -5.5126, -2.42993, -7.9977, 7.44401, -3.3787, 0.00658825
9039, 3.63604, 6.06621, 3.63777, 6.10028, -5.51023, -2.42993, -7.99971, 7.44165, -3.38105, 0.00659154
9040, 3.63604, 6.06621, 3.6358, 6.10066, -5.5122, -2.42954, -7.99943, 7.44373, -3.37892, 0.00658449
9041, 3.63409, 6.0666, 3.6358, 6.10066, -5.51416, -2.42915, -7.99914, 7.4458, -3.3768, 0.00657849
9042, 3.63216, 6.06699, 3.6358, 6.10066, -5.51608, -2.42876, -7.99887, 7.44784, -3.3747, 0.00657363
9043, 3.63027, 6.06737, 3.6358, 6.10066, -5.51797, -2.42838, -7.99859, 7.44985, -3.37264, 0.00656988
9044, 3.63273, 6.06737, 3.63826, 6.10066, -5.51551, -2.42838, -8.00067, 7.44741, -3.37508, 0.00656934
9045, 3.63512, 6.06737, 3.64065, 6.10066, -5.51312, -2.42838, -8.0027, 7.44504, -3.37745, 0.00657119
9046, 3.63744, 6.06737, 3.64297, 6.10066, -5.5108, -2.42838, -8.00467, 7.44272, -3.37977, 0.00657524
9047, 3.63744, 6.06737, 3.64099, 6.10105, -5.51278, -2.42799, -8.00439, 7.44481, -3.37763, 0.00656764
9048, 3.63744, 6.06737, 3.63904, 6.10142, -5.51473, -2.42761, -8.00411, 7.44686, -3.37552, 0.00656122
9049, 3.63551, 6.06776, 3.63904, 6.10142, -5.51666, -2.42723, -8.00383, 7.4489, -3.37343, 0.00655587
9050, 3.63551, 6.06776, 3.63715, 6.10179, -5.51856, -2.42686, -8.00356, 7.45091, -3.37137, 0.00655166
9051, 3.63551, 6.06776, 3.63715, 6.10179, -5.51849, -2.42806, -8.00357, 7.45073, -3.37355, 0.00654982
9052, 3.63792, 6.06776, 3.63955, 6.10179, -5.51608, -2.42806, -8.0056, 7.44834, -3.37594, 0.00655062
9053, 3.63792, 6.06776, 3.63955, 6.10179, -5.51601, -2.42926, -8.00561, 7.44817, -3.37809, 0.00654947
9054, 3.63792, 6.06776, 3.63955, 6.10179, -5.51594, -2.43044, -8.00562, 7.44799, -3.38023, 0.00654849
9055, 3.63792, 6.06776, 3.63763, 6.10217, -5.51787, -2.43007, -8.00534, 7.45003, -3.37814, 0.0065426
9056, 3.636, 6.06815, 3.63763, 6.10217, -5.51979, -2.42968, -8.00507, 7.45206, -3.37605, 0.0065377
9057, 3.6384, 6.06815, 3.64003, 6.10217, -5.51739, -2.42968, -8.0071, 7.44968, -3.37844, 0.0065388
9058, 3.6384, 6.06815, 3.63811, 6.10254, -5.5193, -2.42931, -8.00682, 7.45171, -3.37636, 0.00653346
9059, 3.6384, 6.06815, 3.63811, 6.10254, -5.51923, -2.4305, -8.00683, 7.45153, -3.37851, 0.00653207
9060, 3.63649, 6.06853, 3.63811, 6.10254, -5.52114, -2.43011, -8.00656, 7.45356, -3.37643, 0.00652733
9061, 3.63889, 6.06853, 3.64052, 6.10254, -5.51874, -2.43011, -8.00859, 7.45117, -3.37881, 0.00652822
9062, 3.64123, 6.06853, 3.64285, 6.10254, -5.51641, -2.43011, -8.01057, 7.44885, -3.38114, 0.00653134
9063, 3.64349, 6.06853, 3.64511, 6.10254, -5.51414, -2.43011, -8.01251, 7.44658, -3.38341, 0.0065365
9064, 3.64569, 6.06853, 3.64732, 6.10254, -5.51194, -2.43011, -8.01441, 7.44436, -3.38563, 0.00654353
9065, 3.64365, 6.06894, 3.64732, 6.10254, -5.51398, -2.42971, -8.01411, 7.4465, -3.38343, 0.0065334
9066, 3.64365, 6.06894, 3.64532, 6.10293, -5.51598, -2.42932, -8.01383, 7.44859, -3.38129, 0.00652461
9067, 3.64365, 6.06894, 3.64532, 6.10293, -5.51591, -2.4305, -8.01383, 7.44842, -3.38341, 0.00652424
9068, 3.64167, 6.06934, 3.64532, 6.10293, -5.51789, -2.4301, -8.01355, 7.45051, -3.38127, 0.00651617
9069, 3.63972, 6.06973, 3.64532, 6.10293, -5.51984, -2.42971, -8.01327, 7.45257, -3.37916, 0.00650929
9070, 3.63972, 6.06973, 3.6434, 6.1033, -5.52177, -2.42933, -8.01299, 7.4546, -3.37708, 0.00650355
9071, 3.63972, 6.06973, 3.6434, 6.1033, -5.5217, -2.43052, -8.013, 7.45442, -3.37922, 0.00650225
9072, 3.63972, 6.06973, 3.6415, 6.10367, -5.5236, -2.43015, -8.01273, 7.45643, -3.37716, 0.00649723
9073, 3.63972, 6.06973, 3.6415, 6.10367, -5.52353, -2.43134, -8.01273, 7.45626, -3.37931, 0.00649574
9074, 3.63783, 6.07011, 3.6415, 6.10367, -5.52542, -2.43096, -8.01246, 7.45826, -3.37725, 0.00649135
9075, 3.64023, 6.07011, 3.6439, 6.10367, -5.52302, -2.43096, -8.01449, 7.45589, -3.37963, 0.00649186
9076, 3.64023, 6.07011, 3.6439, 6.10367, -5.52295, -2.43214, -8.0145, 7.45571, -3.38176, 0.00649069
9077, 3.63832, 6.0705, 3.6439, 6.10367, -5.52486, -2.43176, -8.01422, 7.45774, -3.37969, 0.0064854
9078, 3.63832, 6.0705, 3.64202, 6.10404, -5.52673, -2.43139, -8.01395, 7.45973, -3.37765, 0.00648118
9079, 3.64072, 6.0705, 3.64442, 6.10404, -5.52434, -2.43139, -8.01598, 7.45735, -3.38003, 0.00648152
9080, 3.64072, 6.0705, 3.64442, 6.10404, -5.52427, -2.43257, -8.01599, 7.45718, -3.38216, 0.00648031
9081, 3.64304, 6.0705, 3.64673, 6.10404, -5.52195, -2.43257, -8.01796, 7.45487, -3.38447, 0.00648333
9082, 3.64304, 6.0705, 3.64673, 6.10404, -5.52188, -2.43374, -8.01797, 7.4547, -3.38658, 0.00648277
9083, 3.64304, 6.0705, 3.64673, 6.10404, -5.52182, -2.4349, -8.01798, 7.45453, -3.38868, 0.00648235
9084, 3.64108, 6.07089, 3.64673, 6.10404, -5.52377, -2.4345, -8.0177, 7.4566, -3.38656, 0.00647486
9085, 3.64335, 6.07089, 3.64901, 6.10403, -5.5215, -2.43451, -8.01963, 7.45433, -3.38882, 0.00647941
9086, 3.64335, 6.07089, 3.64901, 6.10403, -5.52144, -2.43566, -8.01964, 7.45416, -3.39092, 0.00647926
9087, 3.64335, 6.07089, 3.64703, 6.10442, -5.52341, -2.43527, -8.01936, 7.45624, -3.38878, 0.00647096
9088, 3.64559, 6.07089, 3.64927, 6.10442, -5.52117, -2.43527, -8.02127, 7.454, -3.39102, 0.00647649
9089, 3.64361, 6.07129, 3.64927, 6.10442, -5.52316, -2.43487, -8.02098, 7.45609, -3.38888, 0.00646774
9090, 3.64361, 6.07129, 3.64927, 6.10442, -5.52309, -2.43603, -8.02099, 7.45592, -3.39097, 0.00646749
9091, 3.64165, 6.07169, 3.64927, 6.10442, -5.52505, -2.43563, -8.02071, 7.45799, -3.38884, 0.00645955
9092, 3.64165, 6.07169, 3.64927, 6.10442, -5.52498, -2.43678, -8.02072, 7.45782, -3.39093, 0.0064591
9093, 3.64165, 6.07169, 3.64927, 6.10442, -5.52492, -2.43793, -8.02073, 7.45766, -3.39301, 0.00645879
9094, 3.64388, 6.07169, 3.6515, 6.10442, -5.52269, -2.43793, -8.02263, 7.45543, -3.39524, 0.00646478
9095, 3.64388, 6.07169, 3.6515, 6.10442, -5.52262, -2.43907, -8.02264, 7.45526, -3.39729, 0.00646507
9096, 3.64388, 6.07169, 3.64949, 6.10481, -5.52463, -2.43867, -8.02235, 7.45737, -3.39513, 0.0064555
9097, 3.64191, 6.07209, 3.64949, 6.10481, -5.52659, -2.43827, -8.02207, 7.45945, -3.393, 0.00644718
9098, 3.64191, 6.07209, 3.64949, 6.10481, -5.52653, -2.43941, -8.02208, 7.45928, -3.39507, 0.00644691
9099, 3.64191, 6.07209, 3.64754, 6.1052, -5.52848, -2.43903, -8.02179, 7.46135, -3.39295, 0.00643933
9100, 3.64191, 6.07209, 3.64562, 6.10557, -5.5304, -2.43865, -8.02152, 7.46338, -3.39087, 0.00643291
9101, 3.64422, 6.07208, 3.64793, 6.10557, -5.52809, -2.43865, -8.02348, 7.46109, -3.39316, 0.00643617
9102, 3.64647, 6.07208, 3.65017, 6.10557, -5.52585, -2.43865, -8.02539, 7.45885, -3.3954, 0.0064414
9103, 3.64647, 6.07208, 3.65017, 6.10557, -5.52578, -2.43979, -8.0254, 7.45868, -3.39746, 0.00644151
9104, 3.64647, 6.07208, 3.6482, 6.10596, -5.52775, -2.4394, -8.02511, 7.46076, -3.39532, 0.00643268
9105, 3.64647, 6.07208, 3.6482, 6.10596, -5.52769, -2.44053, -8.02512, 7.4606, -3.39738, 0.00643259
9106, 3.64647, 6.07208, 3.6482, 6.10596, -5.52762, -2.44166, -8.02513, 7.46043, -3.39943, 0.00643264
9107, 3.64647, 6.07208, 3.6482, 6.10596, -5.52756, -2.44278, -8.02514, 7.46027, -3.40147, 0.00643283
9108, 3.64647, 6.07208, 3.6482, 6.10596, -5.5275, -2.44389, -8.02514, 7.46011, -3.40349, 0.00643315
9109, 3.64448, 6.07249, 3.6482, 6.10596, -5.52949, -2.44348, -8.02486, 7.46221, -3.40133, 0.00642389
9110, 3.64669, 6.07249, 3.65042, 6.10596, -5.52727, -2.44348, -8.02675, 7.46, -3.40354, 0.00643037
9111, 3.64669, 6.07249, 3.65042, 6.10596, -5.52721, -2.44459, -8.02675, 7.45984, -3.40556, 0.00643092
9112, 3.64884, 6.07249, 3.65256, 6.10596, -5.52506, -2.44459, -8.02859, 7.45769, -3.40771, 0.00643951
9113, 3.64884, 6.07249, 3.65053, 6.10636, -5.52709, -2.44419, -8.0283, 7.45983, -3.40552, 0.00642796
9114, 3.64884, 6.07249, 3.64853, 6.10675, -5.52909, -2.4438, -8.02801, 7.46194, -3.40335, 0.00641771
9115, 3.65101, 6.07249, 3.6507, 6.10675, -5.52692, -2.4438, -8.02986, 7.45977, -3.40552, 0.00642539
9116, 3.65101, 6.07249, 3.6507, 6.10675, -5.52686, -2.4449, -8.02987, 7.45961, -3.40753, 0.00642624
9117, 3.64898, 6.0729, 3.6507, 6.10675, -5.5289, -2.44449, -8.02958, 7.46175, -3.40533, 0.00641506
9118, 3.65112, 6.0729, 3.65284, 6.10675, -5.52675, -2.44449, -8.03141, 7.45961, -3.40748, 0.00642349
9119, 3.6532, 6.0729, 3.65492, 6.10675, -5.52467, -2.44449, -8.03321, 7.45751, -3.40958, 0.00643349
9120, 3.65523, 6.0729, 3.65696, 6.10675, -5.52264, -2.44449, -8.03497, 7.45546, -3.41163, 0.00644492
9121, 3.65721, 6.0729, 3.65894, 6.10675, -5.52066, -2.44449, -8.03669, 7.45345, -3.41364, 0.00645768
9122, 3.65507, 6.07333, 3.65894, 6.10675, -5.5228, -2.44406, -8.03638, 7.45569, -3.41134, 0.00644139
9123, 3.65507, 6.07333, 3.65683, 6.10716, -5.52491, -2.44365, -8.03608, 7.45789, -3.40909, 0.00642668
9124, 3.65298, 6.07375, 3.65683, 6.10716, -5.52699, -2.44323, -8.03578, 7.46007, -3.40685, 0.00641323
9125, 3.65298, 6.07375, 3.65683, 6.10716, -5.52693, -2.44433, -8.03578, 7.45991, -3.40886, 0.00641441
9126, 3.65093, 6.07417, 3.65683, 6.10716, -5.52898, -2.44391, -8.03549, 7.46206, -3.40664, 0.00640194
9127, 3.65093, 6.07417, 3.65683, 6.10716, -5.52892, -2.44501, -8.0355, 7.4619, -3.40865, 0.0064029
9128, 3.65093, 6.07417, 3.65683, 6.10716, -5.52885, -2.44611, -8.03551, 7.46174, -3.41065, 0.00640398
9129, 3.65093, 6.07417, 3.65683, 6.10716, -5.52879, -2.4472, -8.03551, 7.46158, -3.41263, 0.0064052
9130, 3.64889, 6.07458, 3.65683, 6.10716, -5.53083, -2.44678, -8.03522, 7.46374, -3.41042, 0.00639288
9131, 3.64689, 6.07499, 3.65683, 6.10716, -5.53284, -2.44637, -8.03493, 7.46585, -3.40825, 0.00638187
9132, 3.64902, 6.07499, 3.65896, 6.10716, -5.53071, -2.44637, -8.03676, 7.46372, -3.41038, 0.00639031
9133, 3.64701, 6.0754, 3.65896, 6.10716, -5.53271, -2.44596, -8.03647, 7.46584, -3.4082, 0.00637901
9134, 3.64912, 6.0754, 3.66107, 6.10715, -5.5306, -2.44596, -8.03828, 7.46373, -3.41032, 0.00638778
9135, 3.64711, 6.07581, 3.66107, 6.10715, -5.53261, -2.44555, -8.03799, 7.46585, -3.40814, 0.0063762
9136, 3.64711, 6.07581, 3.66107, 6.10715, -5.53255, -2.44665, -8.038, 7.46569, -3.41014, 0.00637701
9137, 3.6492, 6.07581, 3.66316, 6.10715, -5.53046, -2.44665, -8.03979, 7.46359, -3.41224, 0.00638647
9138, 3.65123, 6.07581, 3.66519, 6.10715, -5.52843, -2.44665, -8.04155, 7.46154, -3.41429, 0.00639737
9139, 3.65321, 6.07581, 3.66718, 6.10715, -5.52644, -2.44665, -8.04326, 7.45954, -3.4163, 0.0064096
9140, 3.65515, 6.0758, 3.66911, 6.10715, -5.52451, -2.44665, -8.04495, 7.45757, -3.41826, 0.00642306
9141, 3.65703, 6.0758, 3.671, 6.10715, -5.52262, -2.44665, -8.0466, 7.45564, -3.42019, 0.00643766
9142, 3.65703, 6.0758, 3.671, 6.10715, -5.52256, -2.44772, -8.04661, 7.45549, -3.42214, 0.00644047
9143, 3.65486, 6.07624, 3.671, 6.10715, -5.52473, -2.44728, -8.0463, 7.45775, -3.41981, 0.00642156
9144, 3.65486, 6.07624, 3.671, 6.10715, -5.52467, -2.44835, -8.04631, 7.4576, -3.42176, 0.00642414
9145, 3.65486, 6.07624, 3.66879, 6.10758, -5.52688, -2.44792, -8.04599, 7.45988, -3.41942, 0.0064058
9146, 3.65676, 6.07624, 3.6707, 6.10758, -5.52497, -2.44792, -8.04765, 7.45794, -3.42136, 0.00641998
9147, 3.65676, 6.07624, 3.6707, 6.10758, -5.52491, -2.44898, -8.04766, 7.45779, -3.4233, 0.00642268
9148, 3.65461, 6.07668, 3.6707, 6.10758, -5.52707, -2.44855, -8.04735, 7.46004, -3.42099, 0.00640436
9149, 3.65249, 6.0771, 3.6707, 6.10758, -5.52918, -2.44812, -8.04705, 7.46225, -3.41872, 0.00638759
9150, 3.65249, 6.0771, 3.66855, 6.10799, -5.53133, -2.4477, -8.04674, 7.46448, -3.41643, 0.00637167
9151, 3.65045, 6.07752, 3.66855, 6.10799, -5.53338, -2.44729, -8.04644, 7.46664, -3.41422, 0.00635771
9152, 3.65045, 6.07752, 3.66647, 6.1084, -5.53546, -2.44688, -8.04615, 7.46881, -3.41199, 0.00634456
9153, 3.65248, 6.07752, 3.66851, 6.1084, -5.53342, -2.44688, -8.0479, 7.46676, -3.41404, 0.00635472
9154, 3.65046, 6.07793, 3.66851, 6.1084, -5.53544, -2.44647, -8.04761, 7.46889, -3.41186, 0.00634182
9155, 3.65046, 6.07793, 3.66645, 6.1088, -5.53749, -2.44607, -8.04732, 7.47103, -3.40966, 0.00632972
9156, 3.65046, 6.07793, 3.66645, 6.1088, -5.53743, -2.44716, -8.04733, 7.47087, -3.41165, 0.00633057
9157, 3.65046, 6.07793, 3.66443, 6.1092, -5.53945, -2.44677, -8.04704, 7.47299, -3.40948, 0.00631939
9158, 3.65255, 6.07793, 3.66652, 6.1092, -5.53736, -2.44677, -8.04883, 7.4709, -3.41158, 0.0063278
9159, 3.65255, 6.07793, 3.66652, 6.1092, -5.5373, -2.44786, -8.04884, 7.47074, -3.41356, 0.00632883
9160, 3.65255, 6.07793, 3.66652, 6.1092, -5.53724, -2.44894, -8.04885, 7.47058, -3.41554, 0.00632999
9161, 3.65458, 6.07793, 3.66854, 6.1092, -5.53522, -2.44894, -8.05059, 7.46854, -3.41757, 0.00634054
9162, 3.65254, 6.07834, 3.66854, 6.1092, -5.53725, -2.44853, -8.0503, 7.47069, -3.41538, 0.00632716
9163, 3.65455, 6.07834, 3.67055, 6.10919, -5.53524, -2.44853, -8.05203, 7.46866, -3.4174, 0.00633793
9164, 3.65252, 6.07875, 3.67055, 6.10919, -5.53727, -2.44811, -8.05174, 7.4708, -3.4152, 0.00632436
9165, 3.65053, 6.07916, 3.67055, 6.10919, -5.53926, -2.44771, -8.05145, 7.47291, -3.41304, 0.00631209
9166, 3.65053, 6.07916, 3.67055, 6.10919, -5.5392, -2.44879, -8.05146, 7.47275, -3.41502, 0.00631314
9167, 3.65053, 6.07916, 3.67055, 6.10919, -5.53914, -2.44987, -8.05147, 7.47259, -3.41699, 0.00631431
9168, 3.65053, 6.07916, 3.67055, 6.10919, -5.53908, -2.45094, -8.05148, 7.47244, -3.41895, 0.00631561
9169, 3.65053, 6.07916, 3.66849, 6.1096, -5.54114, -2.45053, -8.05118, 7.4746, -3.41674, 0.00630289
9170, 3.65257, 6.07916, 3.67053, 6.1096, -5.5391, -2.45054, -8.05294, 7.47254, -3.41879, 0.00631264
9171, 3.65058, 6.07957, 3.67053, 6.1096, -5.54109, -2.45013, -8.05265, 7.47465, -3.41663, 0.00630022
9172, 3.65058, 6.07957, 3.67053, 6.1096, -5.54103, -2.4512, -8.05266, 7.4745, -3.41859, 0.00630136
9173, 3.65058, 6.07957, 3.66849, 6.11, -5.54307, -2.4508, -8.05237, 7.47664, -3.41639, 0.00628927
9174, 3.64863, 6.07997, 3.66849, 6.11, -5.54502, -2.4504, -8.05209, 7.4787, -3.41427, 0.00627891
9175, 3.65073, 6.07997, 3.67058, 6.11, -5.54292, -2.4504, -8.05388, 7.47661, -3.41637, 0.00628695
9176, 3.65073, 6.07997, 3.66856, 6.1104, -5.54494, -2.45, -8.05359, 7.47872, -3.4142, 0.00627579
9177, 3.65073, 6.07997, 3.66658, 6.11079, -5.54692, -2.44961, -8.05331, 7.48081, -3.41206, 0.00626587
9178, 3.65285, 6.07996, 3.6687, 6.11079, -5.5448, -2.44961, -8.05512, 7.47869, -3.41418, 0.00627303
9179, 3.65285, 6.07996, 3.6687, 6.11079, -5.54474, -2.45069, -8.05512, 7.47854, -3.41615, 0.00627378
9180, 3.65491, 6.07996, 3.67075, 6.11079, -5.54269, -2.45069, -8.05689, 7.47647, -3.41821, 0.0062828
9181, 3.65293, 6.08037, 3.67075, 6.11079, -5.54466, -2.45029, -8.05661, 7.47856, -3.41607, 0.00627112
9182, 3.65099, 6.08077, 3.67075, 6.11079, -5.5466, -2.44989, -8.05633, 7.48063, -3.41395, 0.00626065
9183, 3.64908, 6.08116, 3.67075, 6.11079, -5.54851, -2.4495, -8.05606, 7.48266, -3.41186, 0.00625133
9184, 3.64721, 6.08154, 3.67075, 6.11079, -5.55039, -2.44911, -8.05579, 7.48466, -3.40981, 0.00624312
9185, 3.64721, 6.08154, 3.66882, 6.11117, -5.55232, -2.44873, -8.05551, 7.4867, -3.40772, 0.00623548
9186, 3.64721, 6.08154, 3.66692, 6.11154, -5.55422, -2.44835, -8.05524, 7.4887, -3.40566, 0.00622893
9187, 3.64541, 6.08192, 3.66692, 6.11154, -5.55602, -2.44798, -8.05498, 7.49064, -3.40368, 0.00622375
9188, 3.64767, 6.08192, 3.66919, 6.11154, -5.55375, -2.44798, -8.05689, 7.4884, -3.40592, 0.0062259
9189, 3.64767, 6.08192, 3.66919, 6.11154, -5.55369, -2.44909, -8.0569, 7.48824, -3.40793, 0.00622539
9190, 3.64767, 6.08192, 3.6673, 6.11192, -5.55558, -2.44871, -8.05663, 7.49024, -3.40588, 0.00621906
9191, 3.64588, 6.08229, 3.6673, 6.11192, -5.55737, -2.44834, -8.05638, 7.49216, -3.4039, 0.00621406
9192, 3.64588, 6.08229, 3.66546, 6.11228, -5.55921, -2.44797, -8.05611, 7.49411, -3.4019, 0.00620969
9193, 3.64819, 6.08229, 3.66777, 6.11228, -5.5569, -2.44797, -8.05805, 7.49184, -3.40417, 0.00621028
9194, 3.64641, 6.08266, 3.66777, 6.11228, -5.55868, -2.44761, -8.0578, 7.49375, -3.40221, 0.00620574
9195, 3.64641, 6.08266, 3.66777, 6.11228, -5.55862, -2.44872, -8.05781, 7.49359, -3.40424, 0.00620458
9196, 3.64641, 6.08266, 3.66777, 6.11228, -5.55856, -2.44983, -8.05781, 7.49343, -3.40626, 0.00620355
9197, 3.64641, 6.08266, 3.66777, 6.11228, -5.5585, -2.45093, -8.05782, 7.49327, -3.40827, 0.00620265
9198, 3.64464, 6.08303, 3.66777, 6.11228, -5.56027, -2.45056, -8.05757, 7.49518, -3.4063, 0.00619808
9199, 3.64693, 6.08302, 3.67006, 6.11228, -5.55798, -2.45056, -8.05949, 7.49293, -3.40856, 0.00619941
9200, 3.64515, 6.08339, 3.67006, 6.11228, -5.55976, -2.45019, -8.05924, 7.49484, -3.40659, 0.00619438
9201, 3.64741, 6.08339, 3.67232, 6.11228, -5.5575, -2.45019, -8.06114, 7.49261, -3.40882, 0.00619639
9202, 3.64741, 6.08339, 3.67044, 6.11265, -5.55938, -2.44982, -8.06087, 7.4946, -3.40679, 0.00619047
9203, 3.64564, 6.08376, 3.67044, 6.11265, -5.56115, -2.44945, -8.06062, 7.4965, -3.40483, 0.00618593
9204, 3.64564, 6.08376, 3.66861, 6.11302, -5.56297, -2.44909, -8.06036, 7.49844, -3.40284, 0.00618193
9205, 3.64796, 6.08376, 3.67092, 6.11302, -5.56066, -2.44909, -8.0623, 7.49616, -3.40512, 0.006182
9206, 3.6462, 6.08412, 3.67092, 6.11302, -5.56241, -2.44872, -8.06205, 7.49805, -3.40318, 0.00617788
9207, 3.64849, 6.08412, 3.67321, 6.11302, -5.56013, -2.44872, -8.06397, 7.4958, -3.40543, 0.0061787
9208, 3.65071, 6.08412, 3.67543, 6.11301, -5.55791, -2.44872, -8.06585, 7.4936, -3.40763, 0.00618143
9209, 3.64891, 6.08449, 3.67543, 6.11301, -5.5597, -2.44835, -8.06559, 7.49553, -3.40566, 0.00617551
9210, 3.65111, 6.08449, 3.67763, 6.11301, -5.55751, -2.44835, -8.06746, 7.49334, -3.40784, 0.00617883
9211, 3.65111, 6.08449, 3.67763, 6.11301, -5.55744, -2.44945, -8.06746, 7.49319, -3.40984, 0.00617853
9212, 3.65111, 6.08449, 3.67572, 6.11339, -5.55935, -2.44908, -8.06719, 7.49519, -3.40778, 0.00617133
9213, 3.65111, 6.08449, 3.67572, 6.11339, -5.55929, -2.45018, -8.0672, 7.49504, -3.40979, 0.00617085
9214, 3.64931, 6.08486, 3.67572, 6.11339, -5.56109, -2.44981, -8.06694, 7.49696, -3.40781, 0.00616484
9215, 3.64755, 6.08523, 3.67572, 6.11339, -5.56285, -2.44944, -8.06669, 7.49886, -3.40586, 0.00615976
9216, 3.64581, 6.08559, 3.67572, 6.11339, -5.56459, -2.44908, -8.06645, 7.50074, -3.40393, 0.00615557
9217, 3.64808, 6.08559, 3.67798, 6.11339, -5.56233, -2.44908, -8.06835, 7.4985, -3.40617, 0.00615661
9218, 3.64633, 6.08595, 3.67798, 6.11339, -5.56407, -2.44872, -8.0681, 7.50038, -3.40424, 0.00615198
9219, 3.64461, 6.08631, 3.67798, 6.11339, -5.56579, -2.44836, -8.06786, 7.50224, -3.40233, 0.00614821
9220, 3.64461, 6.08631, 3.67798, 6.11339, -5.56573, -2.44947, -8.06787, 7.50208, -3.40436, 0.00614682
9221, 3.64461, 6.08631, 3.67616, 6.11375, -5.56755, -2.44911, -8.06761, 7.50401, -3.40238, 0.00614311
9222, 3.64461, 6.08631, 3.67436, 6.11411, -5.56935, -2.44875, -8.06735, 7.50592, -3.40043, 0.00614032
9223, 3.64461, 6.08631, 3.67436, 6.11411, -5.56929, -2.44987, -8.06736, 7.50576, -3.40246, 0.00613845
9224, 3.64461, 6.08631, 3.67258, 6.11446, -5.57106, -2.44952, -8.06711, 7.50764, -3.40053, 0.00613625
9225, 3.64296, 6.08666, 3.67258, 6.11446, -5.57271, -2.44917, -8.06687, 7.50944, -3.39868, 0.00613517
9226, 3.64537, 6.08666, 3.67499, 6.11446, -5.5703, -2.44917, -8.06888, 7.50709, -3.40104, 0.00613133
9227, 3.64537, 6.08666, 3.67323, 6.11481, -5.57207, -2.44882, -8.06862, 7.50896, -3.39911, 0.0061294
9228, 3.64537, 6.08666, 3.67323, 6.11481, -5.57201, -2.44995, -8.06863, 7.5088, -3.40115, 0.00612724
9229, 3.64537, 6.08666, 3.67148, 6.11516, -5.57375, -2.4496, -8.06838, 7.51066, -3.39924, 0.00612586
9230, 3.64537, 6.08666, 3.67148, 6.11516, -5.57369, -2.45072, -8.06839, 7.5105, -3.40129, 0.00612355
9231, 3.64537, 6.08666, 3.66975, 6.11551, -5.57542, -2.45037, -8.06814, 7.51235, -3.39939, 0.00612271
9232, 3.64537, 6.08666, 3.66975, 6.11551, -5.57535, -2.45149, -8.06815, 7.51219, -3.40143, 0.00612024
9233, 3.64537, 6.08666, 3.66975, 6.11551, -5.57529, -2.45261, -8.06816, 7.51203, -3.40346, 0.00611792
9234, 3.64537, 6.08666, 3.66804, 6.11586, -5.57701, -2.45226, -8.06792, 7.51386, -3.40158, 0.00611731
9235, 3.64537, 6.08666, 3.66635, 6.1162, -5.5787, -2.45192, -8.06768, 7.51568, -3.39971, 0.00611749
9236, 3.64537, 6.08666, 3.66635, 6.1162, -5.57864, -2.45304, -8.06768, 7.51552, -3.40175, 0.00611472
